  143     0.012987     0.011353     0.380580 
  144     0.012987     0.011353     0.380580 
  145     0.038145     0.005119     0.431950 
  146     0.038145     0.005119     0.431950 
  147     0.038145     0.005119     0.431950 
  148     0.038145     0.005119     0.431950 
  149     0.038145     0.005119     0.431950 
  150     0.038145     0.005119     0.431950 
  151    -0.039228     0.065806     0.236720 
  152    -0.039228     0.065806     0.236720 
  153    -0.039228     0.065806     0.236720 
  154    -0.009976     0.040361     0.333760 
  155    -0.009976     0.040361     0.333760 
  156    -0.009976     0.040361     0.333760 
  157     0.052942    -0.030925     0.231080 
  158     0.052942    -0.030925     0.231080 
  159     0.052942    -0.030925     0.231080 
