   79     0.007162    -0.000289     1.868567     0.000000 
   80     0.007123    -0.000105     1.861808     0.000000 
   81    -0.063463     0.031351     5.041918     0.000000 
   82    -0.070622     0.030102     4.985957     0.000000 
   83    -0.066562     0.031853     5.411320     0.000000 
   84    -0.026358     0.016709     1.587971     0.000000 
   85    -0.059707     0.032457     5.388639     0.000000 
   86    -0.066010     0.031775     5.138912     0.000000 
   87    -0.072840     0.032501     5.160229     0.000000 
   88    -0.059477     0.032471     5.393624     0.000000 
   89    -0.071420     0.030269     5.167587     0.000000 
   90    -0.059838     0.032428     5.366455     0.000000 
   91     0.010211     0.001537     1.675240     0.000000 
   92     0.010459     0.001655     1.631163     0.000000 
   93    -0.078767    -0.011102     5.245933     0.000000 
   94     0.009368     0.001936     1.788629     0.000000 
   95    -0.059963     0.032327     5.408853     0.000000 
   96    -0.061092     0.031643     5.215319     0.000000 
   97     0.006748     0.000018     1.866529     0.000000 
   98     0.006882     0.000448     1.882105     0.000000 
   99     0.008237     0.000644     1.911621     0.000000 
  100     0.000631    -0.021613     1.219213     0.000000 
  101     0.009709     0.001626     1.661816     0.000000 
  102    -0.066799     0.033396     6.118974     0.000000 
  103     0.017878     0.083137     3.690616     0.000000 
  104    -0.021135     0.017191     1.773180     0.000000 
  105     0.029000     0.055365     3.098002     0.000000 
  106    -0.084610     0.019319     5.471785     0.000000 
  107    -0.013533    -0.010737     1.791925     0.000000 
  108     0.004232    -0.008709     2.241616     0.000000 
  109     0.020263     0.069925     3.862459     0.000000 
  110     0.082270     0.058636     4.977485     0.000000 
  111     0.075595     0.028255     1.577011     0.000000 
  112    -0.028917     0.017629     1.318577     0.000000 
  113    -0.024843     0.017717     1.819059     0.000000 
  114    -0.026759     0.016585     1.652378     0.000000 
  115    -0.010665    -0.008301     1.728595     0.000000 
  116    -0.012585    -0.007836     1.836159     0.000000 
  117    -0.013457    -0.008105     1.800759     0.000000 
  118     0.084198     0.025128     3.489964     0.000000 
  119     0.084721     0.025188     3.570235     0.000000 
  120    -0.066244     0.010002     2.537420     0.000000 
  121     0.084141     0.025041     3.466886     0.000000 
  122     0.084598     0.025105     3.525238     0.000000 
  123    -0.012413    -0.010240     2.515815     0.000000 
  124     0.080268     0.060842     5.386039     0.000000 
  125     0.007675    -0.005043     1.846918     0.000000 
  126     0.079345     0.059877     5.486748     0.000000 
  127     0.079842     0.059892     5.426019     0.000000 
  128     0.078843     0.060450     5.420718     0.000000 
  129     0.080339     0.059826     5.494597     0.000000 
  130    -0.083001     0.016891     5.731446     0.000000 
  131    -0.082612     0.017099     5.717721     0.000000 
  132    -0.082818     0.016971     5.694957     0.000000 
  133     0.021575     0.005584     1.454174     0.000000 
  134     0.021645     0.008893     4.685074     0.000000 
  135     0.080621     0.059766     5.523998     0.000000 
  136     0.080218     0.059950     5.481258     0.000000 
  137     0.079582     0.059747     5.446868     0.000000 
  138     0.078953     0.059892     5.378618     0.000000 
  139     0.080297     0.060059     5.489057     0.000000 
  140     0.079668     0.059755     5.460815     0.000000 
  141     0.077406     0.047618     1.637972     0.000000 
  142     0.013822    -0.000517     1.935604     0.000000 
  143     0.013634    -0.000601     1.946554     0.000000 
  144     0.013674    -0.000584     1.962289     0.000000 
  145     0.013889    -0.000467     1.888737     0.000000 
  146     0.090508     0.068203     3.523765     0.000000 
  147    -0.068550    -0.000047     3.177644     0.000000 
  148     0.027947     0.000461     2.289258     0.000000 
  149     0.027871     0.000165     2.347302     0.000000 
  150     0.022826     0.067806     3.241271     0.000000 
  151    -0.078614    -0.032308     2.275725     0.000000 
  152     0.075256     0.028287     1.547045     0.000000 
  153    -0.023506     0.019777     1.443749     0.000000 
  154     0.026386     0.057485     3.445836     0.000000 
  155     0.041323     0.064321     3.670904     0.000000 
  156     0.037908     0.064547     3.872170     0.000000 
  157     0.080422     0.057664     5.402900     0.000000 
  158     0.085042     0.059407     5.336821     0.000000 
  159     0.019832     0.007752     1.655826     0.000000 
  160     0.020191     0.008184     1.667437     0.000000 
  161     0.020547     0.008318     1.658398     0.000000 
  162     0.019760     0.007587     1.683815     0.000000 
  163     0.019825     0.007674     1.659516     0.000000 
  164     0.021120     0.008030     1.684391     0.000000 
  165     0.021180     0.007585     1.743407     0.000000 
  166     0.021151     0.007848     1.692711     0.000000 
  167     0.020903     0.007773     1.717395     0.000000 
  168     0.036227     0.010650     1.198617     0.000000 
  169     0.020263     0.007843     1.701577     0.000000 
  170     0.020214     0.007852     1.689803     0.000000 
  171    -0.080500     0.044207     5.047386     0.000000 
  172     0.023464     0.000049     4.817066     0.000000 
  173     0.034044     0.001250     2.170650     0.000000 
  174     0.079700     0.058942     5.343943     0.000000 
  175    -0.084856     0.022135     3.971368     0.000000 
  176     0.022935     0.047576     4.991778     0.000000 
  177     0.023095     0.047516     5.003791     0.000000 
  178    -0.007735    -0.004920     1.813070     0.000000 
  179     0.023127     0.066567     3.441655     0.000000 
  180     0.023217     0.047413     5.033036     0.000000 
  181     0.023184     0.047372     5.012887     0.000000 
  182     0.023614     0.047385     5.039203     0.000000 
  183     0.028062     0.058794     3.567684     0.000000 
  184    -0.079757     0.040974     5.897290     0.000000 
  185    -0.081168     0.044089     5.668164     0.000000 
  186     0.025649     0.056214     4.533192     0.000000 
  187     0.081906     0.025785     4.998301     0.000000 
  188     0.006649     0.045677     4.751255     0.000000 
  189    -0.065525     0.026469     5.305418     0.000000 
  190     0.017265     0.078355     3.352811     0.000000 
  191    -0.020393     0.022996     1.736025     0.000000 
  192     0.009132     0.003326     1.899091     0.000000 
  193    -0.016372     0.016480     2.392912     0.000000 
  194    -0.020059     0.022611     1.861335     0.000000 
  195     0.084613     0.059206     5.389191     0.000000 
  196     0.011680     0.045269     5.222026     0.000000 
  197    -0.076923    -0.020178     5.508507     0.000000 
  198    -0.057198    -0.003786     5.421483     0.000000 
  199    -0.026197     0.016785     1.696892     0.000000 
  200     0.013370     0.145917     2.958393     0.000000 
  201    -0.020771     0.022307     1.774528     0.000000 
  202     0.085263     0.058833     5.578524     0.000000 
  203     0.028172     0.056837     3.613951     0.000000 
  204     0.028295     0.056995     3.634417     0.000000 
  205     0.044509     0.049752     4.399024     0.000000 
  206     0.044464     0.049625     4.391057     0.000000 
  207    -0.016908    -0.018453     4.372497     0.000000 
  208    -0.025389     0.018361     1.742614     0.000000 
  209    -0.025909     0.022525     1.616388     0.000000 
  210    -0.024144     0.025172     0.654058     0.000000 
  211     0.042166     0.029983     4.560568     0.000000 
  212     0.042013     0.030046     4.579256     0.000000 
  213     0.002144    -0.043455     0.338207     0.000000 
  214     0.016683     0.079574     2.295312     0.000000 
  215    -0.023869     0.013230     1.411813     0.000000 
  216    -0.026813     0.016665     1.454797     0.000000 
  217    -0.022984     0.020413     1.464488     0.000000 
  218    -0.023107     0.020127     1.476223     0.000000 
  219    -0.022658     0.020102     1.523253     0.000000 
  220     0.028524     0.059898     3.429513     0.000000 
  221    -0.020085     0.022760     1.886544     0.000000 
  222    -0.016278     0.016338     2.330567     0.000000 
  223     0.022914     0.068386     3.282363     0.000000 
  224    -0.088148    -0.002864     3.275349     0.000000 
  225    -0.030345     0.018632     1.997345     0.000000 
  226     0.033591     0.097543     5.009060     0.000000 
  227    -0.027836     0.016901     1.750431     0.000000 
  228    -0.078783     0.048723     4.799810     0.000000 
  229     0.030521     0.100218     4.898297     0.000000 
  230     0.021322     0.000704     1.882592     0.000000 
  231     0.021521     0.000722     1.913899     0.000000 
  232     0.021636     0.000724     1.899781     0.000000 
  233     0.021563     0.000870     1.897400     0.000000 
  234     0.034165     0.098117     4.967347     0.000000 
  235     0.032941     0.001491     1.929888     0.000000 
  236     0.032524     0.001215     1.972321     0.000000 
  237     0.033336     0.000770     2.120128     0.000000 
  238     0.032675     0.000948     1.984751     0.000000 
  239     0.032534     0.001255     1.988616     0.000000 
  240     0.033179     0.001788     1.922900     0.000000 
  241     0.033078     0.002028     1.914754     0.000000 
  242     0.033175     0.001664     2.092983     0.000000 
  243     0.033001     0.002080     1.927133     0.000000 
  244     0.032774     0.001844     1.928649     0.000000 
  245     0.032608     0.001444     1.948819     0.000000 
  246     0.032644     0.001635     1.954594     0.000000 
  247     0.032679     0.001566     1.982665     0.000000 
  248     0.032754     0.000319     1.974817     0.000000 
  249     0.032745     0.000381     1.976408     0.000000 
  250     0.033301     0.000749     2.067330     0.000000 
  251     0.033019     0.000825     1.974383     0.000000 
  252     0.032673     0.001522     1.952959     0.000000 
  253     0.032914     0.000559     1.969102     0.000000 
  254     0.033642     0.001414     2.069311     0.000000 
  255     0.033607     0.001622     2.053099     0.000000 
  256     0.033122     0.000878     1.999055     0.000000 
  257     0.032738     0.000425     1.976904     0.000000 
  258     0.033598     0.001420     2.090507     0.000000 
  259     0.033586     0.001575     1.996925     0.000000 
  260     0.033638     0.001771     1.950655     0.000000 
  261     0.033339     0.001296     1.975310     0.000000 
  262     0.034048     0.002268     1.979603     0.000000 
  263     0.033661     0.001958     1.981591     0.000000 
  264     0.033545     0.001708     1.946774     0.000000 
  265     0.033872     0.004384     1.824100     0.000000 
  266     0.033605     0.001896     1.962165     0.000000 
  267     0.033727     0.001788     1.920117     0.000000 
  268     0.033409     0.001413     1.941734     0.000000 
  269     0.033431     0.001528     1.958713     0.000000 
  270     0.033565     0.001365     2.084794     0.000000 
  271     0.093154     0.068205     4.236997     0.000000 
  272     0.033644     0.001394     2.144293     0.000000 
  273     0.033722     0.001657     2.066717     0.000000 
  274     0.033220     0.001065     2.019544     0.000000 
  275     0.033176     0.000636     2.058864     0.000000 
  276    -0.012816    -0.007003     4.096568     0.000000 
  277     0.033341     0.000682     2.104682     0.000000 
  278     0.034108     0.098201     4.879073     0.000000 
  279     0.025831     0.000383     3.073357     0.000000 
  280     0.026087     0.000331     3.028022     0.000000 
  281     0.033512     0.097677     5.042333     0.000000 
  282     0.033726     0.097871     4.893415     0.000000 
  283    -0.029216     0.015668     1.645845     0.000000 
  284     0.036887     0.084262     4.161067     0.000000 
  285     0.024311     0.008482     1.518922     0.000000 
  286     0.019935     0.069096     3.708958     0.000000 
  287     0.003192    -0.059506     3.965772     0.000000 
  288     0.037129     0.084541     4.167062     0.000000 
  289    -0.013233     0.088595     6.407837     0.000000 
  290     0.084783     0.051222     1.261149     0.000000 
  291     0.033334     0.001762     2.399541     0.000000 
  292     0.033323     0.001745     2.408928     0.000000 
  293    -0.016099     0.015117     2.410221     0.000000 
  294    -0.037250     0.103334     6.125833     0.000000 
  295     0.018249     0.006144     1.786175     0.000000 
  296     0.021889     0.000562     2.712609     0.000000 
  297     0.023254     0.001449     2.407685     0.000000 
  298     0.022262     0.001989     2.610665     0.000000 
  299     0.023216     0.001371     2.177354     0.000000 
  300     0.023265     0.001480     2.279802     0.000000 
  301     0.023362     0.001425     2.289001     0.000000 
  302     0.023385     0.001461     2.246686     0.000000 
  303     0.021267     0.000274     2.572363     0.000000 
  304     0.021894     0.001019     2.640282     0.000000 
  305     0.021947     0.000648     2.726624     0.000000 
  306     0.021854     0.000602     2.709387     0.000000 
  307     0.022100     0.000892     2.735663     0.000000 
  308     0.021959     0.000671     2.658802     0.000000 
  309     0.021537     0.000740     2.523303     0.000000 
  310     0.023373     0.001304     2.444481     0.000000 
  311     0.022575     0.001508     1.991520     0.000000 
  312     0.022519     0.001145     2.400025     0.000000 
  313     0.022500     0.000633     2.336373     0.000000 
  314     0.021653     0.000776     2.491908     0.000000 
  315     0.021828     0.000803     2.461651     0.000000 
  316     0.021764     0.000782     2.494880     0.000000 
  317     0.021990     0.000908     2.509960     0.000000 
  318     0.022286     0.000989     2.555953     0.000000 
  319     0.022163     0.000838     2.573200     0.000000 
  320     0.021618     0.000717     2.654539     0.000000 
  321    -0.009609    -0.070509     4.647402     0.000000 
  322     0.093482     0.068411     4.198061     0.000000 
  323     0.090012     0.068517     3.689791     0.000000 
  324     0.030389    -0.000684     2.390928     0.000000 
  325     0.032753     0.001437     1.995279     0.000000 
  326     0.032930     0.001113     2.088815     0.000000 
  327     0.032840     0.001068     2.111832     0.000000 
  328     0.034013     0.001136     2.252422     0.000000 
  329    -0.019348     0.018727     1.862760     0.000000 
  330    -0.029495     0.017627     1.685991     0.000000 
  331    -0.030424     0.016213     1.531052     0.000000 
  332    -0.079073     0.056789     7.040285     0.000000 
  333     0.027726     0.058024     3.607751     0.000000 
  334     0.032245    -0.000340     2.195741     0.000000 
  335     0.031684     0.001410     2.672265     0.000000 
  336     0.031196     0.000993     2.303788     0.000000 
  337     0.031109     0.000671     2.391732     0.000000 
  338     0.031792     0.001190     2.383365     0.000000 
  339     0.031388     0.001104     2.261745     0.000000 
  340     0.031231     0.001028     2.375483     0.000000 
  341     0.027809     0.057919     3.605112     0.000000 
  342     0.034073     0.092516     4.408303     0.000000 
  343     0.023322     0.067843     3.486135     0.000000 
  344    -0.029778     0.013847     1.578254     0.000000 
  345     0.018529     0.078058     2.281025     0.000000 
  346     0.030571     0.002914     1.887608     0.000000 
  347     0.022762     0.001066     1.970755     0.000000 
  348     0.031330     0.000353     2.134571     0.000000 
  349     0.036665     0.088690     4.562923     0.000000 
  350    -0.021251    -0.018243     4.450594     0.000000 
  351    -0.084096     0.019134     4.616062     0.000000 
  352    -0.012082    -0.002097     4.021705     0.000000 
  353    -0.009017    -0.004515     3.647809     0.000000 
  354     0.026897    -0.000049     2.573599     0.000000 
  355     0.027008    -0.000422     2.576945     0.000000 
  356     0.027407    -0.000047     2.736022     0.000000 
  357     0.027191    -0.000325     2.746997     0.000000 
  358    -0.026979     0.015622     1.547482     0.000000 
  359    -0.027086     0.016227     1.472887     0.000000 
  360     0.018402     0.134481     4.039307     0.000000 
  361     0.026821     0.058373     3.534392     0.000000 
  362     0.029732     0.000518     2.533970     0.000000 
  363     0.029056     0.000674     2.454983     0.000000 
  364     0.028790     0.000933     2.419011     0.000000 
  365    -0.069199    -0.000777     1.842314     0.000000 
  366    -0.067388     0.008105     5.359057     0.000000 
  367     0.022304     0.007741     1.433918     0.000000 
  368     0.020175     0.007458     1.673602     0.000000 
  369    -0.068031     0.007961     5.295903     0.000000 
  370    -0.067647     0.008092     5.331124     0.000000 
  371     0.027587     0.000525     2.186271     0.000000 
  372     0.028942     0.059631     3.607887     0.000000 
  373     0.026576     0.003219     1.705623     0.000000 
  374     0.022404    -0.003040     1.756785     0.000000 
  375     0.017255     0.079996     2.119738     0.000000 
  376     0.017039     0.079457     2.004825     0.000000 
  377     0.080120     0.051826     1.184908     0.000000 
  378    -0.079548     0.044789     5.605178     0.000000 
  379     0.021294     0.071994     3.334473     0.000000 
  380     0.029013     0.070380     2.510604     0.000000 
  381     0.092830     0.068074     4.275369     0.000000 
  382     0.092668     0.068317     4.490288     0.000000 
  383    -0.086990     0.058366     3.574941     0.000000 
  384     0.023797    -0.096508     3.178891     0.000000 
  385     0.083950     0.059013     5.490814     0.000000 
  386     0.022847     0.069671     3.357407     0.000000 
  387     0.019418     0.016661     2.320205     0.000000 
  388     0.019657     0.081687     1.995778     0.000000 
  389    -0.006336    -0.004526     1.975663     0.000000 
  390     0.037836     0.063047     4.030057     0.000000 
  391     0.026949     0.002369     1.756478     0.000000 
  392     0.069283     0.020768     3.587436     0.000000 
  393     0.024569     0.002654     1.820503     0.000000 
  394     0.024285     0.002715     1.735389     0.000000 
  395    -0.022443     0.019891     1.862486     0.000000 
  396     0.026028     0.004470     1.635952     0.000000 
  397     0.025248     0.004643     1.418131     0.000000 
  398     0.025737     0.004454     1.682986     0.000000 
  399    -0.013511    -0.009073     1.917220     0.000000 
  400     0.024897    -0.003638     1.944006     0.000000 
  401     0.029616     0.056629     3.096635     0.000000 
  402    -0.086718    -0.001668     3.587569     0.000000 
  403     0.029812     0.055905     2.966117     0.000000 
  404     0.029144     0.056776     3.195643     0.000000 
  405     0.028579     0.055378     2.957105     0.000000 
  406     0.029290     0.056151     2.865504     0.000000 
  407     0.029354     0.056058     2.890333     0.000000 
  408     0.029009     0.055434     3.096122     0.000000 
  409     0.029036     0.056283     3.135064     0.000000 
  410     0.029533     0.055538     2.768217     0.000000 
  411     0.029629     0.056618     2.857382     0.000000 
  412     0.029312     0.056893     3.138022     0.000000 
  413     0.029578     0.056387     2.863454     0.000000 
  414     0.029558     0.056114     2.987638     0.000000 
  415     0.029616     0.056375     2.926552     0.000000 
  416     0.026917     0.063727     1.864174     0.000000 
  417     0.029253     0.056063     2.983330     0.000000 
  418     0.029333     0.055948     2.901451     0.000000 
  419     0.028942     0.055915     3.003319     0.000000 
  420     0.029399     0.055985     2.892381     0.000000 
  421     0.085179     0.059234     5.474755     0.000000 
  422    -0.007487    -0.004797     1.975664     0.000000 
  423     0.021196     0.071124     3.365119     0.000000 
  424     0.024916     0.058526     4.000114     0.000000 
  425    -0.020167     0.022636     1.877355     0.000000 
  426    -0.080805     0.030040     4.334233     0.000000 
  427     0.084366     0.061256     5.721497     0.000000 
  428     0.034043     0.001216     2.412498     0.000000 
  429     0.022921     0.062421     3.923869     0.000000 
  430    -0.020169     0.018322     1.596556     0.000000 
  431     0.086080     0.059354     5.592016     0.000000 
  432    -0.020021     0.022728     1.867306     0.000000 
  433    -0.020030     0.022685     1.873015     0.000000 
  434     0.025352     0.000753     3.709039     0.000000 
  435     0.028574     0.059584     3.596340     0.000000 
  436     0.028638     0.059643     3.606665     0.000000 
  437    -0.010692    -0.008799     3.141743     0.000000 
  438    -0.027189     0.015959     1.661568     0.000000 
  439    -0.027454     0.016141     1.668995     0.000000 
  440    -0.026066     0.016225     1.672643     0.000000 
  441    -0.072777    -0.016969     2.971598     0.000000 
  442     0.029205     0.059347     3.610228     0.000000 
  443    -0.016985    -0.009887     1.866191     0.000000 
  444    -0.019597     0.018587     1.890309     0.000000 
  445    -0.086662    -0.015185     5.484231     0.000000 
  446     0.010659     0.010942     1.852210     0.000000 
  447     0.028821     0.057348     2.652388     0.000000 
  448    -0.081677     0.026460     4.281535     0.000000 
  449     0.039162     0.026551     4.235624     0.000000 
  450     0.013190    -0.001101     2.015392     0.000000 
  451    -0.081484     0.026367     4.276870     0.000000 
  452     0.022279     0.066200     3.344383     0.000000 
  453    -0.059365     0.031994     5.332646     0.000000 
  454     0.023331     0.067568     3.070851     0.000000 
  455     0.021782     0.068387     3.198219     0.000000 
  456     0.102473     0.068693     3.316719     0.000000 
  457     0.005159    -0.073019     4.354303     0.000000 
  458     0.078820     0.028003     2.776812     0.000000 
  459     0.034461     0.091575     4.621263     0.000000 
  460     0.023349     0.001276     2.777630     0.000000 
  461    -0.023749     0.015980     1.666698     0.000000 
  462    -0.015229    -0.011036     2.112422     0.000000 
  463     0.032172     0.089201     4.631717     0.000000 
  464     0.035404     0.088467     2.650016     0.000000 
  465     0.021331     0.072317     3.623232     0.000000 
  466    -0.019967     0.022421     1.930940     0.000000 
  467    -0.019741     0.022165     1.920219     0.000000 
  468    -0.020148     0.007427     1.652684     0.000000 
  469     0.034210     0.091478     4.606300     0.000000 
  470    -0.061134    -0.007194     2.933792     0.000000 
  471    -0.015703     0.017901     2.167805     0.000000 
  472    -0.084789     0.016953     4.188440     0.000000 
  473     0.027825     0.057909     3.686650     0.000000 
  474     0.004180    -0.065421     4.201006     0.000000 
  475     0.028151     0.058014     3.686865     0.000000 
  476     0.023770    -0.094767     3.642860     0.000000 
  477     0.019473     0.089671     4.021517     0.000000 
  478     0.025817     0.089756     1.994327     0.000000 
  479     0.020606     0.089697     4.245756     0.000000 
  480     0.024884     0.015813     1.960399     0.000000 
  481    -0.023001    -0.050193     3.127637     0.000000 
  482     0.096167     0.069669     3.683331     0.000000 
  483     0.028008     0.056391     2.799672     0.000000 
  484     0.004462    -0.074138     4.322530     0.000000 
  485    -0.066642     0.026880     3.575839     0.000000 
  486     0.021529     0.070688     3.336497     0.000000 
  487     0.005072    -0.073658     4.448269     0.000000 
  488    -0.069500     0.027038     3.773984     0.000000 
  489    -0.069494     0.027069     3.712492     0.000000 
  490     0.079205     0.060004     5.448702     0.000000 
  491    -0.070435     0.032811     4.656665     0.000000 
  492     0.090810     0.069739     3.821538     0.000000 
  493    -0.060299     0.032476     5.532662     0.000000 
  494    -0.083914     0.014631     3.908168     0.000000 
  495    -0.084314    -0.006009     5.394836     0.000000 
  496     0.023293     0.001690     2.526176     0.000000 
  497     0.023630     0.001601     2.646474     0.000000 
  498     0.021313     0.000100     2.023379     0.000000 
  499     0.021052     0.000126     2.150845     0.000000 
  500     0.023333     0.001171     2.130763     0.000000 
  501     0.022153     0.000936     2.370975     0.000000 
  502     0.023584     0.001593     2.275409     0.000000 
  503     0.025303     0.002370     2.164821     0.000000 
  504     0.023940     0.001649     2.187155     0.000000 
  505     0.021957     0.000878     2.328425     0.000000 
  506     0.022756     0.001231     2.345171     0.000000 
  507     0.022019     0.001716     2.298205     0.000000 
  508     0.024877     0.002187     2.280696     0.000000 
  509     0.023778     0.001653     2.229683     0.000000 
  510     0.023234     0.001373     2.286326     0.000000 
  511     0.023504     0.001551     2.348215     0.000000 
  512     0.023505     0.001513     2.400654     0.000000 
  513     0.024024     0.001851     2.397087     0.000000 
  514     0.023461     0.001572     2.565416     0.000000 
  515     0.023595     0.002217     2.578894     0.000000 
  516     0.023687     0.001531     2.646101     0.000000 
  517     0.023538     0.001584     2.625578     0.000000 
  518     0.023567     0.001574     2.603164     0.000000 
  519    -0.068147     0.007883     5.352141     0.000000 
  520     0.031827     0.091400     4.509323     0.000000 
  521     0.046702     0.053850     6.128528     0.000000 
  522    -0.017612     0.026133     1.771286     0.000000 
  523    -0.032335     0.014727     1.335815     0.000000 
  524     0.020967     0.006198     1.658922     0.000000 
  525     0.021173     0.005529     1.615216     0.000000 
  526     0.021669     0.005630     1.553417     0.000000 
  527     0.021983     0.005717     1.540572     0.000000 
  528     0.022059     0.006208     1.423856     0.000000 
  529     0.022099     0.005996     1.382074     0.000000 
  530     0.021639     0.006109     1.414451     0.000000 
  531     0.024630    -0.077388     0.263472     0.000000 
  532     0.021661     0.001744     1.906702     0.000000 
  533     0.021628     0.001732     1.891686     0.000000 
  534     0.021726     0.001726     1.905830     0.000000 
  535     0.021572     0.001736     1.897292     0.000000 
  536     0.020457     0.006040     1.743439     0.000000 
  537     0.019783     0.005538     1.720964     0.000000 
  538    -0.073615     0.030200     5.497531     0.000000 
  539     0.017172     0.076791     3.318317     0.000000 
  540     0.021714     0.052975     4.949629     0.000000 
  541    -0.069889     0.032568     4.331256     0.000000 
  542    -0.087497     0.019464     5.610670     0.000000 
  543    -0.064654     0.020417     4.988178     0.000000 
  544     0.006329    -0.018010     3.223685     0.000000 
  545    -0.033606    -0.019153     5.020191     0.000000 
  546     0.026905    -0.001785     1.788914     0.000000 
  547     0.030680    -0.003048     1.952471     0.000000 
  548     0.082304     0.025530     3.328394     0.000000 
  549     0.082118     0.057566     5.560045     0.000000 
  550    -0.031229     0.015657     1.535707     0.000000 
  551    -0.067700     0.030925     5.063741     0.000000 
  552    -0.081676     0.012356     4.398058     0.000000 
  553     0.033875     0.091529     4.578715     0.000000 
  554    -0.027555     0.019337     1.740275     0.000000 
  555    -0.010790    -0.007420     1.536466     0.000000 
  556     0.084436     0.058987     5.386130     0.000000 
  557     0.084449     0.058882     5.363328     0.000000 
  558    -0.012695    -0.013057     1.654268     0.000000 
  559    -0.013121    -0.012951     1.678584     0.000000 
  560    -0.013305    -0.013173     1.871224     0.000000 
  561    -0.016589    -0.009177     0.796146     0.000000 
  562    -0.013542    -0.013404     1.628074     0.000000 
  563    -0.013840    -0.013472     1.632092     0.000000 
  564    -0.014363    -0.013477     1.640560     0.000000 
  565    -0.014834    -0.015806     5.375904     0.000000 
  566     0.024314     0.014714     1.942709     0.000000 
  567     0.037906     0.078662     4.569428     0.000000 
  568     0.026681     0.003413     1.695790     0.000000 
  569    -0.013782    -0.001284     1.073651     0.000000 
  570     0.026530     0.003319     1.705733     0.000000 
  571    -0.007554    -0.004171     1.829970     0.000000 
